customer_id,age,annual_income,credit_utilization,debt_to_income,loan_amount,loan_term_months,num_past_defaults,employment_years,credit_score,default
71,64,87166.753732743,0.3126128920035,0.5081504998558017,21354.65709685387,60,2,0.10961842640472923,655.8224758705353,1
72,54,76935.65559349953,0.4630354318255933,0.5099871751759737,5538.778952404426,48,1,1.6167231606784958,739.2588684596614,0
73,30,83532.11016088814,0.14266101057651753,0.07372545506809201,20226.267526790576,36,0,1.6674875959589457,617.7813068786954,0
74,56,43028.9831838721,0.3091835574236958,0.3215451093057799,2971.0648497682523,24,1,1.8188761916766458,622.169487373983,1
75,34,66966.20384476206,0.7716138605256216,0.21056830307964378,14496.275049298383,36,0,0.12507628987901476,684.0838530872682,1
76,51,63943.43990850462,0.15066358183922243,0.37081837857478345,10974.169601758702,24,0,8.732200415674718,690.4996109198646,0
77,68,36559.86950184934,0.6172240025400446,0.651603786350414,15081.204322892145,24,3,0.04474689579588825,720.4884475877445,1
78,35,87101.21459605818,0.2215718560998294,0.58619548771438,2923.6626256959516,60,1,3.247603569584005,674.0982166957141,1
79,28,48651.98206185301,0.22156081709149714,0.12121488922483589,3844.967389054198,12,0,0.29004753096710617,564.9710747513492,1
80,34,52808.643423280344,0.40119679057083396,0.20211311565155798,11405.180679847055,60,0,8.013404702092389,850.0,0
81,43,44733.68328804548,0.08903842557883551,0.5000933212381873,13219.815140922863,12,1,6.863650603622952,682.0114204339861,0
82,60,79023.72652140746,0.367220011601928,0.2651567532408071,11593.639368948916,12,0,6.392240198160018,850.0,0
83,41,34481.40562454809,0.1266942456311641,0.07092075109140257,26603.619984153687,60,0,6.6640512796204385,672.4432847264535,0
84,36,77357.49600929137,0.10026682873550272,0.367711845929554,18389.13699566102,48,0,14.0870564669924,616.8292781271198,0
85,65,85890.27972486921,0.6342739303480931,0.45668039528839655,18169.531678075055,60,0,2.696219052128347,660.9602130706965,1
86,38,75743.56855251521,0.20233990497933269,0.1629398047261232,11941.501269103892,36,0,9.88712599901832,746.0304762350963,0
87,67,79252.56967692857,0.2936803961348274,0.6224360623296173,3865.345282555987,36,0,1.0181279418955176,717.155565070884,0
88,44,80190.92939156086,0.7060939868330507,0.4593286973651672,14967.033721272213,36,0,3.0006937213015212,698.4566673064883,1
89,46,46011.51346548472,0.38224026869343836,0.12631916921872782,29458.159729199564,36,0,0.044745088457901275,676.3207402851986,1
90,45,93694.69959328687,0.48483521797746565,0.3013779078383906,16795.03702307323,12,0,1.6713553579944924,687.7605156123618,0
91,65,55798.47491733003,0.3001248020923905,0.15132685010732955,23905.53941788181,12,0,3.063917786128397,671.0622111160047,1
92,61,63672.24764820056,0.4721094604514186,0.36476115484751037,24915.127096396194,60,0,12.000429465688704,751.8099568631014,0
93,49,58347.25363298082,0.12031519845481507,0.08910854076875577,19476.330071584103,24,0,1.9059475360438396,734.957269373723,0
94,35,74830.84241754618,0.3367312113313589,0.13533429083883752,16762.191773872284,24,0,5.57994017262865,623.4570722787687,0
95,65,54239.25513725155,0.32523858519385423,0.26898650741623864,7098.1481543226255,12,0,8.977837715186041,591.3551803984203,1
96,21,66338.31448474737,0.20458725627448507,0.23417548654487727,13332.422867641813,48,0,1.9765571429037694,606.4348034643032,0
97,45,40293.1236570799,0.34919088325478376,0.1475297994585039,12112.83811049923,12,0,0.927000663919666,658.6234861414799,1
98,27,88293.30417003144,0.3235952475791394,0.2454068477580739,17639.96445956918,48,0,4.472574578258988,693.2689298096593,0
99,29,78414.81891900407,0.24948831642106276,0.4352284601245887,3687.467140278519,24,0,1.6730567844418727,676.7074508914772,0
100,44,59154.80476196461,0.07173918942677221,0.4651346934092825,10701.674434785706,12,0,5.2842640409505615,717.8102458840015,0
101,21,55617.01939948379,0.4122089785672231,0.23271428711411413,18232.12712093126,60,1,0.723401085599633,679.1280967583633,1
102,64,77892.56492635394,0.1757420100433962,0.3764894263351452,9383.081443205305,36,0,0.8219848930264648,775.7424798742173,0
103,28,50854.13238728076,0.18079567742298294,0.5386367218883501,7675.121969730394,24,1,5.6338717406468835,710.5277378332962,1
104,44,67507.30631530339,0.20003027927350697,0.24147215342356346,8668.67955615583,12,0,18.16428041565706,681.0775121583415,0
105,31,88227.97574862812,0.4528044986443689,0.4476927893165934,12820.724967207903,12,1,1.417761818445198,589.3516792195774,1
106,37,48774.85761725615,0.544905706778155,0.23093873196130005,1000.0,36,0,6.257293697464173,701.0174627021912,0
107,28,72372.01658240406,0.16633829620745705,0.5343846495207043,9030.727898710382,24,1,3.796868820936906,709.9485320222464,0
108,55,71314.50533870985,0.36814805603343614,0.1350992935802239,22622.025693415315,60,0,9.28441986182056,637.1813795367743,1
109,55,63053.263626746346,0.16061553062352807,0.33655713971780304,17591.028643252303,60,0,2.462358726813874,610.626132748581,0
110,53,54924.208317921264,0.22498750163245196,0.14985832041054903,18360.308625840164,60,1,17.8269407800759,745.6838013589384,0
111,25,89295.9411378877,0.07203607733119874,0.41833812240863744,1000.0,24,0,0.4299515044912021,621.8862564643711,0
112,62,53048.62728466067,0.05061740377237979,0.3923647323842339,11686.408175552995,60,0,20.882494495179408,689.9340849540351,0
113,59,28759.2219774076,0.3458663848808894,0.14755244101438772,14072.96757950984,48,0,9.361724240463838,681.7954551112576,0
114,61,77810.67183262068,0.1798821323473924,0.3964088564116532,18714.892878503524,12,0,10.06670100244757,706.7944518365936,0
115,48,40973.93300464332,0.2309096372121508,0.47422989051707876,23886.84414316387,48,1,9.238584569218759,622.3256374994055,1
116,27,78837.62289710174,0.34323539326432584,0.6012352905987832,22637.807326401697,24,0,9.89757123386219,672.7680137702064,1
117,29,91698.06495686888,0.2557664253106571,0.24567885365968442,10317.000264216575,60,0,8.441123169150453,621.953963767713,0
118,28,77594.99756797348,0.22208484371677747,0.23205520382901715,10500.142363535655,60,0,11.48884037872949,684.4474137492216,0
119,32,86428.22603774983,0.39795638625623786,0.4528011087146833,26296.127912490665,60,0,3.0883504717606747,710.244267996983,1
120,54,105400.98213859294,0.06566233304888135,0.3546977326816723,12119.43534170445,36,0,14.008312245064491,733.7248917246002,0
121,53,84335.20925217893,0.4583800499647827,0.5089477673299243,6339.242391303578,36,1,2.4303630574638344,769.6884075733736,1
122,68,71611.46785250872,0.20209424263739356,0.3352429910121484,13342.945135975653,60,0,6.519271864584594,664.1853232984816,0
123,43,97678.96367047296,0.2811443452768494,0.11904895424517736,25794.87831428655,12,0,6.1954543858747,663.1250513643605,0
124,44,100095.5108969317,0.3835733044372991,0.4196076533747409,7761.030585279176,36,0,8.59895720588528,756.3581517046562,0
125,57,100375.43566518842,0.18499550845028062,0.5811131427791513,11568.961121810447,24,0,6.704361423748615,714.5061403981753,0
126,55,55157.12969607995,0.3705060992898164,0.41978441806777855,8091.912806859338,60,1,0.18010263233282564,754.2267101291903,0
127,64,37919.632830031915,0.23608876249401511,0.3090235461543055,22651.154629805358,12,0,6.719103043419046,797.1510856337657,0
128,60,53936.15633130226,0.02933936311879185,0.6687508862273832,17302.83250759733,36,1,0.1178621290605705,629.3832135196017,0
129,42,79072.8323158635,0.05414831573406099,0.7247177953130419,22407.041954883854,24,0,3.8095965812728023,728.5578313373859,0
130,47,68183.17890664212,0.3334325980588561,0.06624129137145326,27520.151052442598,36,0,9.130180500486098,644.0475219966547,0
131,55,60870.38029646306,0.11328021659513836,0.40990050652510396,2903.1857681818183,24,0,8.847304521647706,773.8082319299556,0
132,21,76209.62797609871,0.23182735149125464,0.1394931414523201,8926.789021123746,60,0,9.204107576397764,608.7336944810482,0
133,55,35583.89836653466,0.14721255001246822,0.5385385745904844,11531.824665656917,12,0,4.61167767189931,735.0591389177343,1
134,57,67823.38597383082,0.4006279976404403,0.10395084549481409,15550.706876991575,48,1,1.0155530718899783,646.7831786765712,1
135,67,87369.15289695753,0.42084780422709994,0.22972936801665236,19047.180862392474,36,0,3.5461604390891264,713.265427692613,0
136,34,75986.31289116458,0.1100924074025664,0.5333388953249903,11068.370979594638,12,0,3.6305412860905366,756.0868916137362,0
137,23,78836.19643667457,0.1595391384134686,0.17174486593574115,9464.46777102798,48,0,1.9634928726393364,641.35993056396,0
138,21,96947.4557990503,0.20449896580838245,0.3829425105028657,22653.27545777455,60,0,2.7590999358199353,591.8986753675373,0
139,25,63677.13430252666,0.247752264535516,0.0888545582823365,19368.78016259966,24,1,10.285530950242265,664.4608932653703,0
140,46,51938.166772993274,0.021379702724627483,0.39029461075507754,17527.05425079389,60,1,3.648307288479382,656.755122686288,0
141,34,88790.30085330084,0.31496524530816405,0.21443388078174874,1000.0,12,1,6.099559474935302,602.932306024734,0
142,59,88422.41262067854,0.03283461589008803,0.4217498999487821,24653.411987752443,12,0,3.4240251501638808,559.4303067387133,0
143,47,76165.83349511593,0.17542144343105673,0.2286736017733406,16471.753127887903,36,0,4.804757943711706,752.9997058218219,0
144,29,61792.57998835103,0.20138763640480165,0.33283855908399834,13704.166528350934,48,0,0.48578791324107773,769.496981599341,0
145,35,65027.5930201597,0.058918171565168306,0.2982058587272722,8445.33886659867,48,0,13.396454235704327,643.8863002734989,0
146,35,39464.54095737827,0.16677178971284154,0.46476907823281216,9936.684911554534,36,0,2.8629117895550555,662.4432913536672,1
147,46,87258.93060414406,0.18000579251074067,0.1648171751516838,7872.687283536427,60,0,6.897639909659427,728.4664516121419,0
148,62,86553.02619058287,0.45304032115717074,0.3322190100102243,1000.0,48,0,5.499582589411233,729.4098391012014,1
149,33,38766.34499066432,0.4257829911888244,0.10835547814961138,8459.825592713161,60,0,8.029027179862545,786.747281442436,0
150,52,82352.64167812272,0.05992465100845593,0.02906798424249109,2207.6968233345797,24,0,0.17747741681182688,717.297118752029,0
151,59,73082.03310018017,0.4321365165290487,0.4273112436413714,14516.261590274607,12,0,13.693980125111302,618.478438162062,1
152,69,44560.51779218408,0.08352747792682545,0.27058735390927485,5793.913063664655,24,0,8.852344004074311,727.4646173129348,0
153,52,40879.99597855061,0.13076543185743542,0.45424739908773365,20839.472712892777,36,0,8.97166070562341,638.1313876533923,0
154,24,72469.86538803445,0.11813329674910349,0.3912172383968527,1685.434465184595,48,1,3.147233573362594,676.0635398934245,0
155,50,57045.91772186164,0.6071916407611678,0.3098235007098415,24557.959593583517,24,0,7.9561216539071875,746.7520289007759,0
156,57,101398.9770109934,0.26149566329909946,0.5641058004558143,21692.919172876067,12,0,4.2804726009172125,625.6760612586354,1
157,43,84051.96789297812,0.24850005005129458,0.3421139115293757,6470.114243063908,48,0,3.5006377936946502,675.6076793926397,0
158,59,74473.86273464456,0.29260379207901616,0.5041358547549751,14245.862817975172,60,0,7.683772031885186,606.4534701405936,0
159,65,75461.58008004789,0.17952743109912536,0.3253268797307748,8164.977294438972,48,1,4.9416201162632305,620.6794309693764,0
160,35,91617.34360734335,0.15893682110587526,0.2045611769477877,19628.794764061437,12,0,0.40149929567077863,647.1881974496308,0
161,63,81930.36183454675,0.06591577641137601,0.339685171574608,29398.854585228073,48,1,1.8881040792257289,777.8129538510245,0
162,49,74995.32876992045,0.47375047399389114,0.5251403100787758,24448.512088854564,24,1,4.865531820622816,682.0022271553813,1
163,56,45394.7764740498,0.580847327316781,0.1946959946354946,9498.175024421034,36,0,11.706677187132527,838.6449845895106,0
164,33,126238.93930812438,0.2029599347054169,0.73750540929041,15917.076918888235,24,0,13.515375684971666,737.2939690844539,0
165,52,42936.34485383534,0.34734706892468964,0.21526662807722247,27178.09859122312,48,0,9.129010675476513,738.9246488344339,1
166,27,58749.14525799671,0.6795020205777257,0.4161623511075272,19194.1661259068,60,1,1.4672436019995034,614.3649768585833,1
167,42,31905.43447180005,0.14506481556097342,0.01981907226843542,23080.901839108785,48,0,3.206398066541461,670.7904451922104,0
168,48,75775.96317538524,0.16599399979432444,0.6219566156864028,20209.828414059448,12,0,2.840423695781755,611.419907585192,0
169,22,68022.20874569615,0.49157165181170925,0.14817215089130376,15610.065916990032,24,0,2.8873678401051146,661.4107011004708,0
170,62,80305.5287672952,0.039152253439208605,0.1126741692767424,14444.27572201192,24,0,0.2553328259421564,652.5791337276896,0
171,65,30218.687377911323,0.27882825567538483,0.24520216418682655,5312.76878333157,48,1,0.9536119378702843,677.4856334625076,1
172,26,87258.11334761864,0.46208591081135186,0.16720646599529324,8873.482400477747,36,0,0.8318093745945908,729.5317300280003,0
173,48,48851.29197060771,0.09016820476995652,0.5033562275845906,7785.560158355394,48,0,4.802108726300069,664.28446195192,1
174,48,62019.89601272269,0.23859980234893077,0.19856768675431385,12189.229008443192,36,0,2.653427353980986,730.6120295951431,0
175,64,83631.42537362128,0.5010996535265029,0.2973189662799443,15796.384176949548,48,0,1.9606816809709349,592.0454646395785,1
176,64,70225.33368263798,0.1551028471289579,0.3095325328134691,14136.527194949565,24,0,2.93408149288702,706.895840323181,0
177,40,71638.85113333727,0.09641786723511976,0.8257868698729137,16726.910450548672,36,0,1.9593944728527166,653.8569815654195,1
178,50,80983.57639810798,0.2550784322319104,0.40183017257968195,20313.881645706377,12,0,7.083145606311019,695.2090808845323,1
179,31,73575.81279877448,0.37639723139949033,0.1730450435201192,11675.314596345768,36,0,0.9138598972654876,731.775658353875,0
180,48,58177.84194902566,0.323465553603216,0.28482733163961643,20903.97309740667,60,1,0.28885924950809005,593.5087086346991,1
181,45,61670.61743529542,0.31803818971260006,0.32670181848574525,24105.335073252045,12,0,5.259198257330633,768.1454163549242,0
182,59,69237.57357303645,0.7042478666331666,0.315024481972925,18321.18852528825,48,0,1.310585961360278,668.3810797050689,1
183,53,47088.8781290733,0.13973764187517435,0.23825883675222237,10643.778101677311,60,0,5.155061805798844,791.7156597544722,0
184,21,84920.1731877734,0.206372099964111,0.407437541767146,22573.42310511686,12,0,0.3016265045616978,684.2607343358067,0
185,47,70773.07861614968,0.4067976444095466,0.41467628480017626,18861.184881793954,48,0,1.4190952044002243,759.2532758955521,0
186,33,66495.52535843936,0.22285386991052658,0.7843400999554385,19950.594330006046,36,0,0.8354932178419345,683.5852311768559,1
187,61,88849.93118062941,0.414978878604744,0.3294220014222053,27281.371951624766,48,0,1.7171954197578767,696.0337158327169,0
188,23,62597.727135772606,0.6996032858341671,0.1491118988069732,20675.541467744188,24,1,1.9938522357074273,686.9733939963493,0
189,59,61351.58005695166,0.1736169932828987,0.18698688476904557,27594.1684279178,12,1,3.417933194616497,666.8283745429667,1
190,26,55307.42471992072,0.27024798260082544,0.39006876088714265,13812.022398176283,36,0,3.671290305893419,664.5591945145845,0
191,28,71861.3401785187,0.35337540101836956,0.2861178772152833,11548.570289119918,48,0,4.972586392695907,693.5338182294826,0
192,47,71169.0021666303,0.1660290045739577,0.5839252084003358,24191.432553785446,36,0,2.0147323254814054,712.900611967281,0
193,29,51674.315989801864,0.11675467175673986,0.5130168607598808,7114.031427552859,36,0,3.7966618733098505,694.0140565764776,1
194,57,61446.120457731995,0.3593788427327753,0.7357677490468727,30107.275122436404,12,1,23.08486141242216,711.1506344351538,1
195,53,51807.95462961534,0.3215150819062752,0.07348872275995579,25415.259046773986,36,0,1.182659355540598,588.912292811189,0
196,62,50902.63092369019,0.25940007461251785,0.5293348313463125,15700.920172959679,12,0,0.8285365509883257,734.2391867094906,0
197,64,30402.04336546306,0.2790982086138345,0.20764525421216407,24610.189077631818,36,0,9.243684510767544,635.4452705896592,0
198,44,60381.79492636889,0.09001566453357565,0.044913432513356416,20298.666625951224,36,1,2.641262966953554,581.1549954704246,0
199,35,30955.73467839977,0.5262539810243907,0.45264943439172073,4679.745712662316,48,0,9.382787110127367,790.8514583509549,0
200,52,55743.68627320978,0.17890724061036392,0.3175809848998449,8469.670731716582,60,0,2.7642226668304337,764.611915482368,0
201,52,52746.10708244783,0.22103672291926751,0.3332768887093163,17285.97810252885,12,1,0.10961716850231736,679.3710015092247,1
202,44,86037.90114531209,0.7697158596261303,0.22452914384752753,16276.348646233128,24,0,2.3490025525248943,744.1777961317512,0
203,61,44701.30387380716,0.07127561884457646,0.6050207777040314,25465.028742828166,12,0,4.709718393307271,660.1263991271867,0
204,69,49776.27230371049,0.1698547058315872,0.778557727697554,17416.460058619792,36,2,2.96700483717208,651.8356823699385,1
205,69,57369.51721616855,0.08436149928098763,0.23870026963783472,4850.255611452885,60,0,3.0748507707081156,644.340581417654,0
206,32,53397.12696994448,0.31300402077444045,0.5101821868976064,10637.378834190178,12,0,31.93274474407406,641.6155499594523,0
207,59,92385.09594843752,0.26698610790878985,0.16720505511149156,20944.509914150414,36,0,3.9277069220933813,664.4552572714185,0
208,22,42228.65253900761,0.05947916558579895,0.0682184847201405,1000.0,24,1,5.969118327320437,637.1630027192884,0
209,23,57411.91002028316,0.38804576144280434,0.10693718641211383,3709.128850468447,48,0,6.382232233101321,509.0883883142068,0
210,69,71641.30498328814,0.30883695655102705,0.08447290924904177,12018.761228297757,48,0,0.0008563501692510164,668.9943727618198,0
211,57,82623.66686084014,0.19570496298363663,0.47757714784818645,22413.72221628959,12,0,4.0199577275198255,621.8478408505438,1
212,69,57395.16888139593,0.37202977272267873,0.454022042502463,13266.015266125536,12,0,16.491797427377072,697.8362079086696,1
213,37,26638.007989924154,0.2540592717558794,0.23405119175697459,18687.46108375126,24,0,6.947955403221203,665.6105511354751,1
214,69,61997.91556828991,0.3103418333867732,0.6786065123998664,15038.519604094852,48,0,2.08081630251923,718.0887776754906,1
215,22,92040.5695236143,0.6097111715402401,0.27412826669793744,13873.18329564864,36,0,2.2672762447053283,680.7831895613931,1
216,22,70643.74814860855,0.42471139487152837,0.35989454099047874,9769.707490298537,12,0,1.8092788333180065,604.0144621155137,1
217,48,69728.35724719866,0.47380408031168797,0.44596023827740966,21718.60505051147,60,1,4.9740766215451195,604.0318772991953,1
218,43,43739.64016846007,0.7020292977002541,0.221565205160618,4965.856930060547,48,1,0.511910830599706,605.5402977933493,1
219,57,41686.568194226704,0.26215796758848164,0.5136171070957765,13130.74332472103,36,0,1.7124544588395794,628.1714923030689,1
220,52,65360.83297268199,0.3464757536328679,0.4056374574473278,24169.03470421381,48,1,3.4479124653272826,637.8375320777716,1
221,53,36472.421554371846,0.4159878514177539,0.32666851715917233,8886.032820215134,24,1,3.830924001694418,735.1604617411501,1
222,21,80627.24444725021,0.25589928270015644,0.07751469841401241,2549.3012003279673,60,0,4.674917664330116,691.1769774118285,0
223,39,48067.075022672754,0.31192029465923876,0.392665011525048,1000.0,36,1,7.97829110119252,568.3378725102042,1
224,22,64506.85438537013,0.08150328234668917,0.24174703666498087,20330.196847616207,36,0,0.8910685884597731,627.4660724694003,0
225,64,27284.661624915156,0.15073793352665726,0.3862369973983328,20868.924894315554,12,0,1.2745594637626105,677.8014196794848,1
226,46,57123.96263112986,0.6255967178910212,0.5245383722418662,12246.15823502443,24,1,10.290858901040876,619.7434802340814,1
227,52,41282.78905739594,0.06328809400911994,0.23540802490579915,4831.7731527170345,24,0,8.893986975070147,684.8615472227373,0
228,26,20000.0,0.39607699815274006,0.19998156354191315,13831.2236857528,36,0,8.617814862624751,629.659070631275,1
229,52,75836.84178672635,0.36391572442793685,0.38000396276424586,24424.755746887968,48,0,1.1698584414522297,671.9504513388362,1
230,24,97823.19078183146,0.5478411899651155,0.4253465942030487,4845.6246696611215,36,1,0.3001125873583526,645.8586384299274,1
231,31,87589.47178687893,0.7450512030237014,0.26650882608571463,23465.395357378842,36,1,3.7055444572052703,686.7312182777748,1
