customer_id,application_date,age,income,loan_amount,credit_score,utilization,delinquencies,default
32,2015-01-06 02:14:43.124156207,58.522781845089376,58358.67521591226,7920.94705714103,789.5943791242099,0.28108811469290806,1,0
33,2015-01-06 06:11:19.353967698,39.86502775262066,21487.25788370465,18629.0616661054,671.9788851831655,0.33243696162762987,0,0
34,2015-01-06 10:07:55.583779188,29.422890710440996,43764.92061946442,8609.079252830978,738.4231656126001,0.26468799048854147,0,0
35,2015-01-06 14:04:31.813590679,48.225449121031886,48595.93881513364,12702.59512165131,715.3652552831958,0.30599842693922136,2,0
36,2015-01-06 18:01:08.043402170,27.791563500289776,34308.19515986198,12664.911914175414,674.1378556293834,0.25976566894649766,0,0
37,2015-01-06 21:57:44.273213660,42.08863595004755,51907.94450713794,15780.366921349854,617.800633211972,0.19839641692619558,1,0
38,2015-01-07 01:54:20.503025151,20.403298761202244,38524.92587899849,9955.239999566473,677.3518220945176,0.26428573493677077,0,0
39,2015-01-07 05:50:56.732836641,26.718139511015693,59092.06724797197,17398.34248565864,724.96182133736,0.22563226126136368,0,0
40,2015-01-07 09:47:32.962648132,41.96861235869123,19754.13030890734,22702.566352162627,618.7591209885418,0.19530761507267444,0,0
41,2015-01-07 13:44:09.192459623,47.38466579995411,31586.651694357755,8383.731943729748,721.785475076765,0.24689608392610232,0,0
42,2015-01-07 17:40:45.422271113,41.7136828118997,35287.17077967086,13128.408578800872,747.1443435210588,0.2918384790311938,0,0
43,2015-01-07 21:37:21.652082604,38.843517176117594,12470.449022075143,64247.36989167887,684.800353495595,0.23381075056864709,0,0
44,2015-01-08 01:33:57.881894094,36.98896304410711,23520.294108996506,21260.763620549937,725.6848350711753,0.3478579246870944,1,0
45,2015-01-08 05:30:34.111705585,25.214780096325725,26227.409270076976,7267.2221359094865,687.0127241462965,0.2984253572183826,0,0
46,2015-01-08 09:27:10.341517075,32.801557916052914,53065.50633449938,8953.206968767456,708.5690720463264,0.22350759778374743,0,0
47,2015-01-08 13:23:46.571328566,35.393612290402125,27371.63840189378,20190.19001664722,754.6790142877585,0.22200917290874442,0,0
48,2015-01-08 17:20:22.801140057,50.57122226218915,26180.454635714625,18964.669351219967,602.301202487772,0.35817730366001155,0,0
49,2015-01-08 21:16:59.030951547,43.43618289568462,50362.10630593402,13443.871076752726,641.7390553598092,0.23414639505383658,0,0
50,2015-01-09 01:13:35.260763038,22.36959844637266,19012.19209726937,53995.58043733579,742.5340718961677,0.2691910525791022,1,0
51,2015-01-09 05:10:11.490574528,43.24083969394795,15859.157504820778,66793.72449555423,751.7560295651946,0.272090051757721,0,0
52,2015-01-09 09:06:47.720386019,36.149177195836835,31425.12716195389,15800.681011425326,609.6037031315766,0.164825754372181,0,0
53,2015-01-09 13:03:23.950197509,33.23077999694041,20351.650490550674,27902.691507610434,758.1151798903691,0.16549700118251848,1,0
54,2015-01-09 17:00:00.180009000,46.11676288840868,20663.585636411182,28612.045677155373,551.3930291879967,0.2938757826148942,0,0
55,2015-01-09 20:56:36.409820491,50.30999522495951,45678.06651365358,30574.957475812505,711.2794759347539,0.19871190976319994,0,0
56,2015-01-10 00:53:12.639631981,49.31280119116199,51554.22963037135,13094.627873819883,690.9397142667502,0.2516933077867688,1,0
57,2015-01-10 04:49:48.869443472,31.607824767773614,49788.81733746919,47558.91839353114,643.3443678886825,0.17561737670129032,0,0
58,2015-01-10 08:46:25.099254962,36.907876241487855,56585.64805603355,17425.69991103349,646.4226938179629,0.23471711207963974,0,0
59,2015-01-10 12:43:01.329066453,43.31263431403564,59662.187768564676,22270.00624141651,648.265814607871,0.2618469616422252,0,0
60,2015-01-10 16:39:37.558877943,49.75545127122359,15499.51351784379,18052.180415609015,669.7923789648158,0.14817353141674902,0,0
61,2015-01-10 20:36:13.788689434,35.2082576215471,43484.715345857025,16817.19096363303,779.3017687295815,0.2539034870704927,1,0
62,2015-01-11 00:32:50.018500925,38.14341023336183,29382.564117537997,20727.20214752062,721.1551818736938,0.2566820834976052,0,0
63,2015-01-11 04:29:26.248312415,28.936650259939718,26930.918754116945,9967.22224799723,751.7202065034618,0.2278135007479325,0,0
64,2015-01-11 08:26:02.478123906,28.037933759193294,45440.808815953365,6730.626375268956,663.8961422557635,0.19623795693216484,1,0
65,2015-01-11 12:22:38.707935396,48.125258223941984,18176.445072451566,16208.802891345398,691.5129462028582,0.23244979655569814,0,0
66,2015-01-11 16:19:14.937746887,53.56240028570823,18025.749774443575,11611.90543683038,626.4202681441581,0.2325410339466975,1,0
67,2015-01-11 20:15:51.167558377,39.27989878419666,46790.20184184709,23712.36305478103,666.0777639620649,0.34756538857150726,0,0
68,2015-01-12 00:12:27.397369868,50.03532897892024,44139.678979494274,22401.76611950519,652.3750211467733,0.24529840379725643,0,0
69,2015-01-12 04:09:03.627181359,43.61636025047634,38357.02849445097,18155.703084142184,704.4319612084104,0.22814323056820615,0,0
70,2015-01-12 08:05:39.856992849,33.54880245394876,25540.855822047044,37827.33979904089,644.6572805113753,0.24523786460411343,0,0
71,2015-01-12 12:02:16.086804340,43.61395605508414,48899.959822303914,17977.678078659766,638.1567534016272,0.27258414561307653,0,0
72,2015-01-12 15:58:52.316615830,55.38036566465969,47673.03231960882,8698.662685586785,699.8175459622574,0.2707605881101642,1,0
73,2015-01-12 19:55:28.546427321,39.64173960890049,37576.03676107537,16125.834288911545,677.324151656409,0.27393099425477707,0,0
74,2015-01-12 23:52:04.776238811,55.64643655814006,22676.20880265546,32386.076877786643,644.9732970714955,0.2816124119631678,0,0
75,2015-01-13 03:48:41.006050302,18.0,30635.06851673817,7029.512688257309,637.6677934439425,0.17846710017468478,1,0
76,2015-01-13 07:45:17.235861793,48.21902504375224,50773.68416064489,17205.456252427713,644.9565112246008,0.2773242418841665,0,0
77,2015-01-13 11:41:53.465673283,40.870470682381715,61751.6817613338,24046.170143957188,720.7307263449349,0.2607270648930528,1,0
78,2015-01-13 15:38:29.695484774,37.009926495341325,31868.883015532392,67922.4007616756,700.87640711813,0.2203861369666466,0,0
79,2015-01-13 19:35:05.925296264,40.91760776535502,32863.92441776426,32995.57757085913,642.2411437411786,0.2568816651391573,1,0
80,2015-01-13 23:31:42.155107755,20.124310853991073,34041.11564873679,19270.066101490105,644.2304589531019,0.246083171672341,0,0
81,2015-01-14 03:28:18.384919246,37.80328112162488,40536.4643996409,23397.386642711004,622.6333348981482,0.25055950708537206,1,0
82,2015-01-14 07:24:54.614730736,43.57112571511746,28783.945995097572,6982.430329229365,660.3370867177806,0.2603374404561318,0,0
83,2015-01-14 11:21:30.844542227,54.77894044741516,11410.91893125711,10669.440509224723,686.1477126374496,0.16772608802436662,0,0
84,2015-01-14 15:18:07.074353717,34.81729781726352,58519.04879584068,24971.18491158213,636.0529329493453,0.2648150684070613,2,0
85,2015-01-14 19:14:43.304165208,31.915063971068122,74449.44466112195,19547.128959317208,789.3656780043411,0.2842008130970734,0,0
86,2015-01-14 23:11:19.533976698,34.982429564154636,28425.44734306546,20834.60516886819,711.1891217523499,0.2638893390839966,0,0
87,2015-01-15 03:07:55.763788189,49.15402117702074,23702.567448886974,18343.99087021072,678.3912228398997,0.21546580135978854,1,0
88,2015-01-15 07:04:31.993599680,43.287511096596845,34377.57671164836,17987.899327177514,684.2536312491479,0.20858123514699595,0,0
89,2015-01-15 11:01:08.223411170,34.70239796232961,33691.418719405905,18986.15530227345,610.4297711224972,0.26087006625294273,0,0
90,2015-01-15 14:57:44.453222661,45.13267433113356,54079.33590969964,10635.815525547678,620.0486120814332,0.2919338701197041,2,0
91,2015-01-15 18:54:20.683034151,40.9707754934804,37117.943228796044,16083.296273009599,746.1446057209916,0.3172323760847288,0,0
92,2015-01-15 22:50:56.912845642,49.68644990532889,26448.39798696342,9681.263361299862,761.7549414662079,0.29006049130604555,0,0
93,2015-01-16 02:47:33.142657132,32.979469061226474,21431.91016908194,13229.464387966793,569.2304285089951,0.2774251273953031,1,0
94,2015-01-16 06:44:09.372468623,36.723378534022316,51341.4488097128,32792.41457279474,703.5192081046579,0.1247310941382673,0,0
95,2015-01-16 10:40:45.602280114,36.078918468678424,46157.0271740295,16475.40340158262,749.0819251356293,0.22119836988627242,1,0
96,2015-01-16 14:37:21.832091604,25.364850518678814,55504.753861957026,24292.42221376159,662.9128949970948,0.26754534482899656,0,0
97,2015-01-16 18:33:58.061903095,42.96120277064576,24654.760873629657,19103.890359859448,755.9671765349411,0.21791904743281235,0,0
98,2015-01-16 22:30:34.291714585,42.610552721798896,75763.714751706,14876.739526780344,718.3673784780167,0.20543289870291226,0,0
99,2015-01-17 02:27:10.521526076,40.05113456642461,18079.286997274696,10891.257113625454,702.5455099735811,0.1988409476858928,0,0
100,2015-01-17 06:23:46.751337566,37.65412866624853,48235.01114016092,14764.370723459522,667.7670984648263,0.3402218423161724,0,0
101,2015-01-17 10:20:22.981149057,25.84629257949586,16918.566259289033,19763.443513373153,684.6054961341083,0.1870015076873155,0,0
102,2015-01-17 14:16:59.210960548,35.79354677234641,26472.65115883023,24102.641567018207,657.6293001496974,0.24140558662320138,0,0
103,2015-01-17 18:13:35.440772038,36.572854834732304,67806.2174264564,19171.27669241173,694.8228581588032,0.2156445641050305,0,0
104,2015-01-17 22:10:11.670583529,31.97722730778381,50642.46344131574,24952.771045810376,692.6401966889379,0.20887027805398192,0,0
105,2015-01-18 02:06:47.900395019,38.387142883339905,29187.967569803757,8433.059782975955,658.2856178947585,0.27265175957368976,1,0
106,2015-01-18 06:03:24.130206510,44.040508568145384,29509.43090319993,27815.015472998104,582.6482817964778,0.29324903950953085,0,0
107,2015-01-18 10:00:00.360018000,58.8618590121053,37806.97333420193,10258.601769366893,670.2505951819837,0.1932751167336799,1,0
108,2015-01-18 13:56:36.589829491,41.74577812831839,44607.46034389234,29488.401884942057,629.1063371740337,0.254765772430635,0,0
109,2015-01-18 17:53:12.819640982,42.57550390722764,59911.979338983394,23183.658204191455,623.9563865958664,0.2464805555962282,0,0
110,2015-01-18 21:49:49.049452472,39.25554084233833,30257.71275768586,7079.122362657941,645.5000928703255,0.2295710988867758,0,0
111,2015-01-19 01:46:25.279263963,20.812287847009586,19058.833514081754,26068.459443169322,721.3441188953418,0.20551505126292718,1,0
112,2015-01-19 05:43:01.509075453,39.73486124550783,38668.76514037329,29659.823648823905,624.4434382498172,0.30764964977504816,0,0
113,2015-01-19 09:39:37.738886944,40.60230209941027,30243.230854004538,33824.45126600741,635.6293891932798,0.2005400381428638,0,0
114,2015-01-19 13:36:13.968698435,64.63242112485287,21584.84048983624,12279.67650296019,715.3386899300865,0.18711789921609842,0,0
115,2015-01-19 17:32:50.198509925,38.076390352188774,40907.453644549976,19726.248145198442,641.7176654923871,0.3072182691198856,0,0
116,2015-01-19 21:29:26.428321416,43.015473423336125,33348.04731525576,25520.177468371923,623.6399997761521,0.26229735455430975,0,0
117,2015-01-20 01:26:02.658132906,39.65288230294757,41052.41248527389,26060.1715542536,720.4418214776815,0.19326646565064765,1,0
118,2015-01-20 05:22:38.887944397,28.313219623804677,25392.83483054311,22131.570132423927,673.5267239421636,0.2484842186988962,0,0
119,2015-01-20 09:19:15.117755887,51.42822814515021,44120.694399677515,14569.446045762115,683.2669963856907,0.22115675788030092,0,0
120,2015-01-20 13:15:51.347567378,47.519330326867745,21443.154187062915,29553.92610300464,668.8066104514419,0.32682177300834764,1,0
121,2015-01-20 17:12:27.577378869,47.910319470430466,26079.5678079278,29640.886367730975,701.1654305322801,0.24032325940426183,1,0
122,2015-01-20 21:09:03.807190359,30.90612545205261,32952.892070467875,16694.938138026606,714.2736480742021,0.27900053288772064,0,0
123,2015-01-21 01:05:40.037001850,54.02794310936099,72891.50385339335,12188.188402022884,673.8506712793462,0.2512879160374562,0,0
124,2015-01-21 05:02:16.266813340,25.981489372077192,49708.446503792824,12532.096225186533,605.0926793629217,0.32430873178565756,1,0
125,2015-01-21 08:58:52.496624831,45.868570938002705,55875.260925195056,35682.257579705576,694.8740689766835,0.2626495158461581,0,0
126,2015-01-21 12:55:28.726436321,61.90455625809979,64012.31804898114,29008.355624728458,662.999687654826,0.31037779345458016,1,0
127,2015-01-21 16:52:04.956247812,30.094636748693116,153450.42878232297,17853.951024771886,722.8642388519229,0.27959098540226707,0,0
128,2015-01-21 20:48:41.186059303,34.33702270397228,36924.68686343628,16324.354229971506,635.2194564437134,0.22488458864959085,0,0
129,2015-01-22 00:45:17.415870793,40.99651365087641,64097.48260803177,7449.532960719169,664.2802672329587,0.25265318928135877,1,0
130,2015-01-22 04:41:53.645682284,34.96524345883801,54450.86975855847,17288.545438507885,605.9066574608428,0.24193931504614197,0,0
131,2015-01-22 08:38:29.875493774,24.493365689338674,54090.45416629493,9941.194095056342,719.1577770204088,0.22392674053767275,0,0
132,2015-01-22 12:35:06.105305265,40.68562974806027,73842.95203743277,19525.95213129377,741.2674896046692,0.19877165115561696,1,0
133,2015-01-22 16:31:42.335116755,29.37696286273895,30707.886431536783,32618.132467311723,655.6001122107675,0.3206182189525303,0,0
134,2015-01-22 20:28:18.564928246,44.73592430635182,29748.262039454068,11045.454043432144,670.2959093181557,0.14960194078692352,1,0
135,2015-01-23 00:24:54.794739737,30.80575765766197,41270.62246549943,20318.62800947246,639.5160427383263,0.3192552403100572,0,0
136,2015-01-23 04:21:31.024551227,55.499344050175395,33756.223902717145,29699.63042186042,644.337285166261,0.18581836633377213,1,0
137,2015-01-23 08:18:07.254362718,32.16746707663763,41249.75041500832,20133.647463728033,714.6780353566189,0.2798780218080008,0,0
138,2015-01-23 12:14:43.484174208,36.77938483794324,67853.0430564813,13877.283741810263,654.7924183398889,0.22346189416158535,1,0
139,2015-01-23 16:11:19.713985699,48.135172173696695,29993.66017817929,18127.641420254487,703.7574968933384,0.16942103170650832,0,0
140,2015-01-23 20:07:55.943797189,27.69135683566045,32148.736057136182,29103.80952530535,679.2384979827688,0.31004722643641425,2,0
141,2015-01-24 00:04:32.173608680,42.27459934604129,38937.94100398184,20563.828841878967,717.5281159596194,0.13283450116729978,0,0
142,2015-01-24 04:01:08.403420171,53.07142754282428,33145.844376794266,18003.378410153804,660.3800817667367,0.2926276421067265,0,0
143,2015-01-24 07:57:44.633231661,23.925167654387725,16888.659983547535,32146.90839375448,734.2654790591249,0.25933646642532204,0,0
144,2015-01-24 11:54:20.863043152,41.84633858532304,28794.76684724301,23329.150102641648,773.7725338402989,0.3054069230861898,0,0
145,2015-01-24 15:50:57.092854642,42.598827942484235,47808.049165892626,9882.776618546555,594.9825089322869,0.28419743115357626,0,0
146,2015-01-24 19:47:33.322666133,47.8182287177731,64538.59528715605,24728.36714376895,675.3915334844565,0.2835465726231206,0,0
147,2015-01-24 23:44:09.552477623,27.63049289121918,22883.069042814997,28992.120854807923,675.3608931448501,0.29781550931505385,0,0
148,2015-01-25 03:40:45.782289114,26.795433869157236,22840.419723977964,9714.178579451656,644.2143526501852,0.2948187783521997,0,0
149,2015-01-25 07:37:22.012100605,45.21941565616898,36757.3513395586,5800.098922930226,700.3753877073511,0.2754941098736956,0,0
150,2015-01-25 11:33:58.241912095,42.96984673233186,15831.580248051176,10711.076432321304,736.0298615709493,0.236249998084552,2,0
151,2015-01-25 15:30:34.471723586,42.504928503458764,30394.347080538435,17132.802094865525,581.299036587593,0.24154156184363373,1,0
152,2015-01-25 19:27:10.701535076,43.46448209496975,18134.71209941165,29878.49209237305,577.5157882480808,0.2583586255100499,1,0
153,2015-01-25 23:23:46.931346567,33.19975278421509,62794.60994911188,11550.96177341205,762.8714279539545,0.23972871836394957,0,0
154,2015-01-26 03:20:23.161158057,42.322536971610035,26695.960431982374,23802.838882589094,668.0198456225722,0.362361977907693,0,0
155,2015-01-26 07:16:59.390969548,42.93072473298681,70342.65668699646,4246.326064327802,684.4728573696153,0.24875422080046528,0,0
156,2015-01-26 11:13:35.620781039,32.85648581973632,56693.14264424801,19735.086283248453,626.576462233306,0.19561049361164734,1,0
157,2015-01-26 15:10:11.850592529,58.65774511144757,28042.404246289367,14715.10465918681,682.216588019064,0.24709114820610237,0,0
158,2015-01-26 19:06:48.080404020,44.73832920911788,23652.311932221648,51498.05870123512,748.4437719770212,0.21121677500022898,0,0
159,2015-01-26 23:03:24.310215510,28.086965027973513,33610.093422950085,7002.040295709124,704.8212175524222,0.35105279472139056,0,0
160,2015-01-27 03:00:00.540027001,46.5655360863383,34826.76050566427,17903.459809488155,689.6372182835897,0.2580690912751237,0,0
161,2015-01-27 06:56:36.769838492,30.253183297726785,41708.43967435144,6980.594221743236,591.500102851976,0.28494020195134506,1,0
162,2015-01-27 10:53:12.999649982,47.87084603742452,26619.0574620842,13699.93179612484,717.1346222233267,0.27897963408293486,1,0
163,2015-01-27 14:49:49.229461473,51.58595579007404,48950.161606255264,7703.441971110341,680.4793442388283,0.3005246915532233,0,0
164,2015-01-27 18:46:25.459272963,31.793176816482895,40381.66894526445,56976.51076522845,649.6001724904157,0.26518236037093806,1,0
165,2015-01-27 22:43:01.689084454,49.63376129244322,31692.709123675708,15096.618630468554,712.1254253011231,0.23334209548687873,0,0
166,2015-01-28 02:39:37.918895944,44.12780926936498,27314.79396381325,16227.86740185644,637.6072066561212,0.2556625459211637,1,0
167,2015-01-28 06:36:14.148707435,48.2206015999449,33726.73100313418,17652.507803410215,708.0386637505432,0.1919920938491705,0,0
168,2015-01-28 10:32:50.378518926,58.967929826539475,26192.791001387715,10238.000374594905,740.8442936916128,0.24585175759858124,0,0
169,2015-01-28 14:29:26.608330416,37.54611883997129,37174.39429872178,30565.260548405062,687.7107229034082,0.34305574656490706,0,0
170,2015-01-28 18:26:02.838141907,32.4626383564251,37578.05344852374,24837.181731410634,658.8002702792376,0.2901405823262102,0,0
171,2015-01-28 22:22:39.067953397,31.104855703744768,40323.22615827967,28537.354187954617,651.3924264272512,0.24808574953329918,0,0
172,2015-01-29 02:19:15.297764888,31.841897150345616,73607.11445740367,9808.64147208008,699.134267186888,0.35400511188514483,0,0
173,2015-01-29 06:15:51.527576379,39.228982905858956,34441.6584491735,31813.869059054086,658.3985720378681,0.222968448068905,0,0
174,2015-01-29 10:12:27.757387869,43.41151974816644,54276.09376642747,30029.053429852574,798.3244951420293,0.2705978182787934,1,0
175,2015-01-29 14:09:03.987199360,42.766907993300194,39808.469048143765,16055.447555112587,609.244186568171,0.2383319928061839,1,0
176,2015-01-29 18:05:40.217010850,48.27183249036024,33014.50466685927,28212.221167252945,673.511893320755,0.24326899014965528,0,0
177,2015-01-29 22:02:16.446822341,40.13001891877907,34625.17480578789,20667.874385239465,693.6285689719319,0.2732179716413038,1,0
178,2015-01-30 01:58:52.676633831,54.53534077157317,35470.95375022695,8127.43158097291,687.675865755846,0.28234148233985884,0,0
179,2015-01-30 05:55:28.906445322,37.35343166762044,40615.58273220755,16458.495210209552,651.9623303501874,0.24342373856490937,0,0
180,2015-01-30 09:52:05.136256813,67.20169166589619,24742.35159843272,14175.139660077137,741.6131271273593,0.21177565558096434,0,0
181,2015-01-30 13:48:41.366068303,46.25667347765006,20208.60629015233,18820.644236274075,713.3426450321504,0.3452119384441881,0,0
182,2015-01-30 17:45:17.595879794,31.428424435837172,47179.69825788006,30048.35342240765,716.989345650851,0.25869292245901837,2,0
183,2015-01-30 21:41:53.825691284,29.291075019388877,52013.02947648969,7937.307034051244,646.603713181089,0.2017888205744846,0,0
184,2015-01-31 01:38:30.055502775,44.824724152431855,48935.301795857544,14446.551954196735,659.863128224515,0.20254638556991839,0,0
185,2015-01-31 05:35:06.285314265,37.76537214674149,38637.89491521862,11957.109091379882,704.4124759769494,0.3532306869514459,0,0
186,2015-01-31 09:31:42.515125756,47.14000494092092,49359.71333779741,12216.641362286271,624.9747296595928,0.3768956278511496,1,0
187,2015-01-31 13:28:18.744937247,44.73237624573545,48308.925252544606,11949.50908285548,713.2783000868295,0.27055205364823703,1,0
188,2015-01-31 17:24:54.974748737,39.271710873431275,49764.230584397,18659.02416982013,674.9524752427895,0.22304543027717944,0,0
189,2015-01-31 21:21:31.204560228,31.53206281931595,25749.839458810704,23425.6704169781,733.2297806759386,0.2703892903001612,0,0
190,2015-02-01 01:18:07.434371718,24.851527753141355,23417.04092911453,21464.645804366013,658.6190217835996,0.23849877376637432,1,0
191,2015-02-01 05:14:43.664183209,35.53485047932979,31087.848591918693,19788.061964873043,770.7088695163632,0.2824804463681841,0,0
192,2015-02-01 09:11:19.893994699,48.56398794323472,36063.85355677894,24609.116529845374,700.5251526584262,0.27132461554126636,1,0
193,2015-02-01 13:07:56.123806190,42.14093744130204,32965.98492978721,59288.05117291776,706.0215994938247,0.25221780142125183,0,0
194,2015-02-01 17:04:32.353617681,27.54261221288012,17142.634197266518,19301.64698296398,645.3714345354047,0.24964089730644037,0,0
195,2015-02-01 21:01:08.583429171,41.73180925851182,72307.05947855712,30048.53544206121,692.6670154762512,0.24287500751536864,0,0
196,2015-02-02 00:57:44.813240662,43.85317379728837,32545.08391541253,29204.89809841841,652.5383433976093,0.3013274473810529,0,0
197,2015-02-02 04:54:21.043052152,31.16142563798867,38912.926167399855,43866.09957566711,602.9824984090484,0.2442808888112453,2,0
198,2015-02-02 08:50:57.272863643,41.53725105945528,59743.73413762729,23867.176659688706,670.2172960784135,0.3567185034628158,0,0
199,2015-02-02 12:47:33.502675133,40.58208718446,14214.403950629563,11823.471080857738,738.1408660056278,0.36139928730331444,0,0
200,2015-02-02 16:44:09.732486624,28.57029702169377,29593.867838605984,21003.428399737862,676.7939850691495,0.23506693603792606,0,0
201,2015-02-02 20:40:45.962298115,43.577873603482836,31105.909325009085,20446.548540657266,665.2927601431783,0.2359656173320191,1,0
202,2015-02-03 00:37:22.192109605,45.60784526368234,31744.53875533216,27108.193501332407,664.6291346416947,0.2515661591183243,0,0
203,2015-02-03 04:33:58.421921096,50.830512431752766,33880.854293223165,11652.798739011421,792.0791473941933,0.22195381902246922,1,0
204,2015-02-03 08:30:34.651732586,50.53802052034903,64786.59018774975,33967.5364431162,710.4211088084871,0.2966229352016751,1,0
205,2015-02-03 12:27:10.881544077,26.22330632042909,47542.70079448304,18081.02951579033,600.4997029125145,0.31330349212553066,1,0
206,2015-02-03 16:23:47.111355567,30.621749600848773,53274.555181430194,27438.149100685467,652.842719120433,0.31827809157913745,1,0
207,2015-02-03 20:20:23.341167058,45.1503526720866,37006.47249868516,21053.80491928845,659.9591379099655,0.24371684676802627,1,0
208,2015-02-04 00:16:59.570978549,45.13785950912209,20748.947086286124,19173.710772420585,643.9396466235978,0.2431157842412237,0,0
209,2015-02-04 04:13:35.800790039,45.150476863060476,15805.625278586485,20270.62768640004,683.217832471995,0.15460479391356663,1,0
210,2015-02-04 08:10:12.030601530,75.0,19697.301205708012,25235.22224351021,651.3052902385409,0.22133642206238738,0,0
211,2015-02-04 12:06:48.260413020,45.70890510693167,41936.266550391716,48017.81644869395,654.3623211017708,0.20760365310649045,0,0
212,2015-02-04 16:03:24.490224511,51.35565640180599,36779.94067099275,6576.850797739389,687.6759361812864,0.1988591677984632,0,0
213,2015-02-04 20:00:00.720036001,49.54001763493203,33387.4226599284,23623.599601121266,602.9638906146953,0.22989331409183283,0,0
214,2015-02-04 23:56:36.949847492,46.51391251305798,31337.452832002436,18434.58682709797,572.4464425340216,0.23890142646056603,0,0
215,2015-02-05 03:53:13.179658983,36.84730755359654,81201.4700603261,16505.463336685632,742.1410948866189,0.25304466630898115,0,0
216,2015-02-05 07:49:49.409470473,47.589692204932675,26129.97922913411,5532.3108830796255,721.8614350471607,0.32227953681233523,0,0
217,2015-02-05 11:46:25.639281964,32.27174785462428,52634.53711726551,24103.29520494217,698.4446144130721,0.3125953440612349,0,0
218,2015-02-05 15:43:01.869093454,37.63181393259991,36343.30100144907,16941.384280761205,695.2334177325375,0.19809774737971803,0,0
